# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1403715336.46214 -3.299868 -2.008210 0.543750 0.591872 -0.565871 0.419501 0.391786 0.0000028139 -0.0000000458 -0.0000008929 0.0000005931 0.0000000803 0.0000011222 0.0015227922 0.0002590432 -0.0000541201 0.0008834308 0.0000708721 0.0003107540
1403715336.51214 -3.317885 -2.016728 0.541842 0.592957 -0.566260 0.418689 0.390450 0.0000028181 -0.0000000458 -0.0000009014 0.0000005969 0.0000000802 0.0000011341 0.0015449480 0.0002666262 -0.0000532589 0.0008868918 0.0000715731 0.0003112155
1403715336.56214 -3.336623 -2.025282 0.540801 0.593270 -0.566292 0.418434 0.390201 0.0000028272 -0.0000000449 -0.0000009046 0.0000006003 0.0000000781 0.0000011387 0.0015684488 0.0002747366 -0.0000523446 0.0008900858 0.0000723374 0.0003117627
1403715336.61214 -3.356089 -2.034082 0.540259 0.593084 -0.566370 0.418868 0.389905 0.0000028386 -0.0000000477 -0.0000009067 0.0000006046 0.0000000790 0.0000011441 0.0015904193 0.0002843390 -0.0000505934 0.0008938579 0.0000727812 0.0003120905
1403715336.66214 -3.373759 -2.042080 0.540607 0.593157 -0.566532 0.418500 0.389955 0.0000028483 -0.0000000471 -0.0000009106 0.0000006022 0.0000000781 0.0000011503 0.0015991843 0.0002898591 -0.0000466068 0.0008968555 0.0000738457 0.0003116110
1403715336.71214 -3.389051 -2.050157 0.540984 0.593050 -0.566638 0.418181 0.390305 0.0000028591 -0.0000000461 -0.0000009138 0.0000006022 0.0000000772 0.0000011557 0.0016155576 0.0002963818 -0.0000445113 0.0008998895 0.0000746812 0.0003115362
1403715336.76214 -3.407909 -2.059925 0.541791 0.592822 -0.566886 0.417939 0.390550 0.0000028701 -0.0000000457 -0.0000009165 0.0000006050 0.0000000767 0.0000011620 0.0016397732 0.0003049265 -0.0000434801 0.0009039018 0.0000754475 0.0003118630
1403715336.81214 -3.424084 -2.070044 0.542206 0.592957 -0.566536 0.417388 0.391441 0.0000028821 -0.0000000407 -0.0000009187 0.0000006086 0.0000000740 0.0000011679 0.0016677715 0.0003145592 -0.0000427985 0.0009086453 0.0000763887 0.0003124942
1403715336.86214 -3.437210 -2.080844 0.543366 0.592770 -0.566196 0.417258 0.392356 0.0000028947 -0.0000000379 -0.0000009209 0.0000006115 0.0000000717 0.0000011680 0.0016864581 0.0003244542 -0.0000424053 0.0009129647 0.0000773888 0.0003132284
1403715336.91214 -3.452149 -2.091532 0.545156 0.592592 -0.566064 0.417385 0.392679 0.0000029064 -0.0000000370 -0.0000009232 0.0000006154 0.0000000712 0.0000011695 0.0017033038 0.0003347807 -0.0000418596 0.0009178867 0.0000784090 0.0003140058
1403715336.96214 -3.459835 -2.099816 0.549586 0.592535 -0.565353 0.417158 0.394028 0.0000029201 -0.0000000308 -0.0000009250 0.0000006179 0.0000000694 0.0000011657 0.0016935031 0.0003397910 -0.0000431894 0.0009211400 0.0000786565 0.0003144290
1403715337.01214 -3.465986 -2.108962 0.553223 0.592842 -0.564776 0.417109 0.394444 0.0000029308 -0.0000000264 -0.0000009288 0.0000006192 0.0000000701 0.0000011648 0.0016576965 0.0003372392 -0.0000461453 0.0009224797 0.0000784678 0.0003147897
1403715337.06214 -3.484538 -2.120744 0.557694 0.594283 -0.563546 0.416921 0.394235 0.0000029396 -0.0000000194 -0.0000009342 0.0000006202 0.0000000709 0.0000011682 0.0016180809 0.0003315363 -0.0000493507 0.0009235075 0.0000785190 0.0003153916
1403715337.11214 -3.509794 -2.133833 0.562318 0.596553 -0.562672 0.417162 0.391791 0.0000029432 -0.0000000208 -0.0000009450 0.0000006215 0.0000000735 0.0000011776 0.0015995514 0.0003309235 -0.0000512586 0.0009245433 0.0000780110 0.0003156818
1403715337.16214 -3.523203 -2.144868 0.567529 0.600541 -0.560163 0.416952 0.389512 0.0000029462 -0.0000000145 -0.0000009554 0.0000006238 0.0000000730 0.0000011884 0.0015930545 0.0003329197 -0.0000529671 0.0009267030 0.0000776977 0.0003161274
1403715337.21214 -3.536506 -2.156330 0.572787 0.604333 -0.557794 0.418274 0.385610 0.0000029498 -0.0000000184 -0.0000009652 0.0000006293 0.0000000775 0.0000011954 0.0015903215 0.0003400599 -0.0000524869 0.0009317846 0.0000783369 0.0003168835
1403715337.26214 -3.549793 -2.169054 0.578083 0.608048 -0.555382 0.421013 0.380232 0.0000029527 -0.0000000295 -0.0000009751 0.0000006317 0.0000000882 0.0000012029 0.0015378915 0.0003286754 -0.0000550265 0.0009308641 0.0000782618 0.0003176818
1403715337.31214 -3.561865 -2.181825 0.583344 0.612277 -0.552559 0.424149 0.374022 0.0000029552 -0.0000000447 -0.0000009849 0.0000006367 0.0000000979 0.0000012111 0.0015318938 0.0003317096 -0.0000560688 0.0009331171 0.0000777353 0.0003180683
1403715337.36214 -3.579550 -2.197539 0.588026 0.615972 -0.550237 0.427380 0.367646 0.0000029571 -0.0000000607 -0.0000009948 0.0000006387 0.0000001103 0.0000012207 0.0014784790 0.0003139681 -0.0000611182 0.0009278454 0.0000762882 0.0003185984
1403715337.41214 -3.598833 -2.215814 0.591710 0.618932 -0.548270 0.430758 0.361622 0.0000029608 -0.0000000791 -0.0000010025 0.0000006410 0.0000001231 0.0000012274 0.0014353532 0.0002983915 -0.0000662499 0.0009217556 0.0000739920 0.0003186878
1403715337.46214 -3.620265 -2.237582 0.594104 0.620502 -0.546000 0.435243 0.356966 0.0000029730 -0.0000001001 -0.0000010014 0.0000006444 0.0000001338 0.0000012249 0.0014232233 0.0002927815 -0.0000711675 0.0009167410 0.0000702655 0.0003179054
1403715337.51214 -3.631377 -2.253264 0.598457 0.620699 -0.545063 0.440619 0.351417 0.0000029846 -0.0000001314 -0.0000009993 0.0000006520 0.0000001510 0.0000012227 0.0014118331 0.0002889622 -0.0000753160 0.0009160138 0.0000687398 0.0003184415
1403715337.56214 -3.641737 -2.270493 0.601968 0.620813 -0.543094 0.445172 0.348513 0.0000030025 -0.0000001500 -0.0000009920 0.0000006603 0.0000001590 0.0000012134 0.0014118442 0.0002949533 -0.0000756389 0.0009198895 0.0000679884 0.0003187900
1403715337.61214 -3.649997 -2.287054 0.606068 0.622528 -0.539918 0.446933 0.348136 0.0000030200 -0.0000001471 -0.0000009901 0.0000006642 0.0000001594 0.0000012112 0.0014059615 0.0002946887 -0.0000791006 0.0009210549 0.0000666066 0.0003195138
1403715337.66214 -3.664009 -2.305805 0.610568 0.623924 -0.536286 0.448338 0.349441 0.0000030422 -0.0000001375 -0.0000009847 0.0000006674 0.0000001558 0.0000012060 0.0014091035 0.0002985186 -0.0000821274 0.0009241955 0.0000653821 0.0003203505
1403715337.71214 -3.678718 -2.323615 0.615812 0.625576 -0.533387 0.448656 0.350515 0.0000030589 -0.0000001272 -0.0000009846 0.0000006693 0.0000001506 0.0000012074 0.0014050602 0.0003035846 -0.0000818554 0.0009258526 0.0000623664 0.0003187915
1403715337.76214 -3.692951 -2.343225 0.619752 0.626757 -0.531410 0.448827 0.351189 0.0000030737 -0.0000001194 -0.0000009853 0.0000006732 0.0000001472 0.0000012087 0.0014057562 0.0003080237 -0.0000838218 0.0009298971 0.0000610689 0.0003193908
1403715337.81214 -3.707257 -2.363531 0.623464 0.627208 -0.529973 0.449057 0.352258 0.0000030899 -0.0000001133 -0.0000009849 0.0000006770 0.0000001439 0.0000012077 0.0014071195 0.0003133639 -0.0000854018 0.0009344987 0.0000596631 0.0003198323
1403715337.86214 -3.722234 -2.384023 0.627586 0.627181 -0.529039 0.448957 0.353835 0.0000031063 -0.0000001064 -0.0000009843 0.0000006806 0.0000001400 0.0000012075 0.0014116009 0.0003199148 -0.0000873899 0.0009397475 0.0000580170 0.0003203664
1403715337.91214 -3.738520 -2.405202 0.632275 0.627523 -0.528172 0.447808 0.355972 0.0000031210 -0.0000000942 -0.0000009859 0.0000006830 0.0000001344 0.0000012129 0.0014037585 0.0003226589 -0.0000865601 0.0009442140 0.0000572045 0.0003201558
1403715337.96214 -3.753699 -2.426458 0.636964 0.627427 -0.527888 0.446677 0.357978 0.0000031349 -0.0000000844 -0.0000009883 0.0000006859 0.0000001287 0.0000012160 0.0014073012 0.0003290596 -0.0000882894 0.0009500021 0.0000555010 0.0003206186
1403715338.01214 -3.768243 -2.447481 0.641590 0.626183 -0.528537 0.446551 0.359353 0.0000031507 -0.0000000836 -0.0000009876 0.0000006899 0.0000001275 0.0000012195 0.0014100772 0.0003349355 -0.0000900152 0.0009559778 0.0000539124 0.0003211754
1403715338.06214 -3.783491 -2.468228 0.646458 0.624376 -0.529997 0.446775 0.360068 0.0000031646 -0.0000000894 -0.0000009895 0.0000006939 0.0000001270 0.0000012182 0.0014163045 0.0003424440 -0.0000925432 0.0009624587 0.0000517032 0.0003218731
1403715338.11214 -3.796429 -2.488760 0.651765 0.622382 -0.531597 0.447226 0.360604 0.0000031787 -0.0000000973 -0.0000009897 0.0000006981 0.0000001282 0.0000012192 0.0014191787 0.0003482956 -0.0000943851 0.0009685517 0.0000499077 0.0003224943
1403715338.16214 -3.808097 -2.507594 0.655207 0.621483 -0.532142 0.447721 0.360734 0.0000031905 -0.0000001028 -0.0000009918 0.0000007019 0.0000001284 0.0000012221 0.0014203873 0.0003535700 -0.0000956160 0.0009746125 0.0000483305 0.0003229339
1403715338.21214 -3.816131 -2.524867 0.657055 0.620911 -0.532452 0.448647 0.360110 0.0000032029 -0.0000001107 -0.0000009932 0.0000007056 0.0000001306 0.0000012266 0.0014173091 0.0003566285 -0.0000954417 0.0009797935 0.0000475604 0.0003229678
1403715338.26214 -3.822983 -2.540968 0.658245 0.620655 -0.532236 0.450384 0.358701 0.0000032153 -0.0000001221 -0.0000009940 0.0000007103 0.0000001344 0.0000012298 0.0014197911 0.0003623159 -0.0000966954 0.0009863498 0.0000460575 0.0003233923
1403715338.31214 -3.836525 -2.561305 0.660972 0.621270 -0.531811 0.451954 0.356285 0.0000032249 -0.0000001338 -0.0000009983 0.0000007168 0.0000001387 0.0000012340 0.0014257254 0.0003702816 -0.0000988465 0.0009944580 0.0000438389 0.0003240493
1403715338.36214 -3.850128 -2.581704 0.663986 0.622331 -0.531050 0.454286 0.352582 0.0000032325 -0.0000001504 -0.0000010040 0.0000007243 0.0000001452 0.0000012385 0.0014318368 0.0003783948 -0.0001011307 0.0010029270 0.0000414836 0.0003247727
1403715338.41214 -3.859994 -2.599959 0.666174 0.624346 -0.528320 0.457217 0.349316 0.0000032443 -0.0000001617 -0.0000010055 0.0000007301 0.0000001499 0.0000012400 0.0014330986 0.0003835778 -0.0001018420 0.0010098346 0.0000401147 0.0003250299
1403715338.46214 -3.875360 -2.621150 0.669923 0.627239 -0.524832 0.460014 0.345702 0.0000032556 -0.0000001699 -0.0000010086 0.0000007373 0.0000001539 0.0000012430 0.0014386481 0.0003914430 -0.0001038856 0.0010186660 0.0000379160 0.0003257421
1403715338.51214 -3.886746 -2.640531 0.672009 0.631106 -0.520670 0.462680 0.341372 0.0000032647 -0.0000001761 -0.0000010142 0.0000007442 0.0000001585 0.0000012480 0.0014391648 0.0003970331 -0.0001037493 0.0010266723 0.0000367479 0.0003255639
1403715338.56214 -3.892966 -2.654752 0.673317 0.635746 -0.514359 0.465473 0.338522 0.0000032795 -0.0000001723 -0.0000010160 0.0000007480 0.0000001561 0.0000012463 0.0014417357 0.0004026582 -0.0001046986 0.0010341106 0.0000352814 0.0003258819
1403715338.61214 -3.907726 -2.675428 0.677408 0.641044 -0.507220 0.468072 0.335708 0.0000032957 -0.0000001647 -0.0000010170 0.0000007541 0.0000001538 0.0000012470 0.0014485060 0.0004121776 -0.0001066496 0.0010451465 0.0000328272 0.0003264714
1403715338.66214 -3.921841 -2.696117 0.681195 0.646674 -0.499315 0.471075 0.332545 0.0000033117 -0.0000001564 -0.0000010186 0.0000007602 0.0000001516 0.0000012457 0.0014525388 0.0004206555 -0.0001072731 0.0010561716 0.0000309389 0.0003264094
1403715338.71214 -3.936631 -2.715894 0.685411 0.652483 -0.491279 0.473880 0.329163 0.0000033277 -0.0000001473 -0.0000010207 0.0000007662 0.0000001480 0.0000012453 0.0014585095 0.0004296855 -0.0001090247 0.0010675638 0.0000285590 0.0003269467
1403715338.76214 -3.954640 -2.737817 0.689906 0.658063 -0.484196 0.476542 0.324677 0.0000033390 -0.0000001458 -0.0000010261 0.0000007714 0.0000001465 0.0000012479 0.0014617670 0.0004361034 -0.0001099536 0.0010767172 0.0000270016 0.0003272690
1403715338.81214 -3.972706 -2.758403 0.694686 0.663765 -0.477560 0.477543 0.321410 0.0000033481 -0.0000001346 -0.0000010356 0.0000007754 0.0000001416 0.0000012542 0.0014681392 0.0004456162 -0.0001115320 0.0010888007 0.0000245962 0.0003275866
1403715338.86214 -3.990391 -2.779359 0.698482 0.667893 -0.472258 0.479191 0.318225 0.0000033598 -0.0000001315 -0.0000010409 0.0000007801 0.0000001394 0.0000012581 0.0014750596 0.0004550954 -0.0001134745 0.0011009211 0.0000220749 0.0003281985
1403715338.91214 -4.007003 -2.798855 0.701123 0.671705 -0.468199 0.480016 0.314940 0.0000033667 -0.0000001304 -0.0000010501 0.0000007817 0.0000001373 0.0000012662 0.0014780360 0.0004605583 -0.0001138806 0.0011090979 0.0000211493 0.0003282534
1403715338.96214 -4.025878 -2.819689 0.703453 0.675884 -0.463966 0.479553 0.312963 0.0000033730 -0.0000001194 -0.0000010614 0.0000007823 0.0000001326 0.0000012781 0.0014816930 0.0004664734 -0.0001142572 0.0011176965 0.0000203531 0.0003282582
1403715339.01214 -4.045161 -2.841038 0.705312 0.679375 -0.461164 0.478942 0.310470 0.0000033768 -0.0000001143 -0.0000010742 0.0000007851 0.0000001299 0.0000012911 0.0014891751 0.0004758613 -0.0001160785 0.0011296830 0.0000181091 0.0003288039
1403715339.06214 -4.066991 -2.864971 0.707587 0.682522 -0.458959 0.478025 0.308239 0.0000033798 -0.0000001093 -0.0000010872 0.0000007885 0.0000001277 0.0000013053 0.0014963593 0.0004851229 -0.0001175666 0.0011419587 0.0000161410 0.0003292040
1403715339.11214 -4.087276 -2.887546 0.708811 0.685483 -0.456172 0.476716 0.307834 0.0000033867 -0.0000000953 -0.0000010978 0.0000007919 0.0000001224 0.0000013183 0.0015054370 0.0004966809 -0.0001193903 0.0011573219 0.0000137252 0.0003296741
1403715339.16214 -4.107541 -2.911155 0.709693 0.687997 -0.453041 0.475672 0.308465 0.0000033977 -0.0000000770 -0.0000011041 0.0000007882 0.0000001124 0.0000013253 0.0015036934 0.0004959561 -0.0001177567 0.0011589437 0.0000152454 0.0003290775
1403715339.21214 -4.122548 -2.929494 0.708306 0.690260 -0.450159 0.474239 0.309831 0.0000034087 -0.0000000551 -0.0000011100 0.0000007844 0.0000001009 0.0000013322 0.0015004545 0.0004927539 -0.0001155599 0.0011572389 0.0000176540 0.0003283241
1403715339.26214 -4.144456 -2.956410 0.709354 0.691185 -0.448397 0.474348 0.310157 0.0000034234 -0.0000000467 -0.0000011110 0.0000007818 0.0000000948 0.0000013338 0.0014995467 0.0004916296 -0.0001139016 0.0011573149 0.0000196040 0.0003277329
1403715339.31214 -4.159985 -2.977997 0.708536 0.690302 -0.447799 0.476671 0.309424 0.0000034440 -0.0000000552 -0.0000011056 0.0000007842 0.0000000968 0.0000013292 0.0015052017 0.0004974264 -0.0001141198 0.0011652190 0.0000195603 0.0003277389
1403715339.36214 -4.166109 -2.989929 0.704564 0.688829 -0.447425 0.479276 0.309226 0.0000034675 -0.0000000644 -0.0000010976 0.0000007861 0.0000000969 0.0000013194 0.0015140613 0.0005067421 -0.0001152265 0.0011763257 0.0000184051 0.0003280162
1403715339.41214 -4.180304 -3.011035 0.702905 0.687304 -0.447925 0.481508 0.308427 0.0000034874 -0.0000000777 -0.0000010933 0.0000007903 0.0000001028 0.0000013175 0.0015193566 0.0005138721 -0.0001145193 0.0011873843 0.0000187318 0.0003275542
1403715339.46214 -4.192496 -3.029873 0.700053 0.686002 -0.448642 0.482882 0.308134 0.0000035049 -0.0000000863 -0.0000010912 0.0000007923 0.0000001043 0.0000013157 0.0015260822 0.0005211851 -0.0001143253 0.0011974433 0.0000189959 0.0003273543
1403715339.51214 -4.205452 -3.047512 0.697406 0.684243 -0.449193 0.484387 0.308880 0.0000035245 -0.0000000917 -0.0000010877 0.0000007881 0.0000000963 0.0000012982 0.0015345825 0.0005284780 -0.0001150354 0.0012022271 0.0000190082 0.0003276337
1403715339.56214 -4.214510 -3.063363 0.692130 0.683068 -0.450866 0.484887 0.308257 0.0000035367 -0.0000001019 -0.0000010910 0.0000007908 0.0000001010 0.0000013028 0.0015391953 0.0005346091 -0.0001134292 0.0012119918 0.0000204055 0.0003268329
1403715339.61214 -4.227238 -3.081086 0.687260 0.683514 -0.452874 0.482718 0.307729 0.0000035363 -0.0000001037 -0.0000011070 0.0000007902 0.0000001006 0.0000013194 0.0015466559 0.0005421189 -0.0001127591 0.0012210303 0.0000216303 0.0003264101
1403715339.66214 -4.237883 -3.098276 0.681402 0.684164 -0.453675 0.479767 0.309714 0.0000035423 -0.0000000888 -0.0000011199 0.0000007918 0.0000000935 0.0000013312 0.0015560511 0.0005531330 -0.0001127509 0.0012356200 0.0000215997 0.0003263678
1403715339.71214 -4.245685 -3.113297 0.674391 0.685676 -0.453152 0.475636 0.313484 0.0000035489 -0.0000000570 -0.0000011332 0.0000007923 0.0000000817 0.0000013442 0.0015595521 0.0005592861 -0.0001103017 0.0012469393 0.0000235821 0.0003254386
1403715339.76214 -4.253822 -3.127836 0.667639 0.686348 -0.451445 0.472356 0.319380 0.0000035646 -0.0000000178 -0.0000011372 0.0000007902 0.0000000637 0.0000013452 0.0015642493 0.0005649201 -0.0001083855 0.0012550585 0.0000258999 0.0003248020
1403715339.81214 -4.256386 -3.135505 0.658568 0.687270 -0.449341 0.468679 0.325719 0.0000035789 0.0000000242 -0.0000011395 0.0000007855 0.0000000465 0.0000013489 0.0015649570 0.0005646056 -0.0001049307 0.0012554291 0.0000303937 0.0003237054
1403715339.86214 -4.245890 -3.142963 0.646190 0.688015 -0.446793 0.465718 0.331841 0.0000035901 0.0000000635 -0.0000011471 0.0000007815 0.0000000314 0.0000013335 0.0015484552 0.0005554665 -0.0000970108 0.0012497437 0.0000368622 0.0003215859
1403715339.91214 -4.251888 -3.158544 0.638630 0.689295 -0.443379 0.463933 0.336234 0.0000036064 0.0000001014 -0.0000011455 0.0000007788 0.0000000197 0.0000013325 0.0015369594 0.0005436483 -0.0000908075 0.0012389258 0.0000438009 0.0003200899
1403715339.96214 -4.262367 -3.180300 0.632685 0.691841 -0.439263 0.462282 0.338674 0.0000036175 0.0000001336 -0.0000011491 0.0000007834 0.0000000073 0.0000013371 0.0015386648 0.0005461953 -0.0000882680 0.0012447553 0.0000467948 0.0003197845
1403715340.01214 -4.268036 -3.198914 0.626900 0.695203 -0.433671 0.461068 0.340643 0.0000036266 0.0000001672 -0.0000011534 0.0000007862 -0.0000000061 0.0000013393 0.0015378639 0.0005446044 -0.0000858876 0.0012435272 0.0000501125 0.0003196710
1403715340.06214 -4.267110 -3.212510 0.620732 0.698802 -0.428230 0.461614 0.339421 0.0000036352 0.0000001828 -0.0000011594 0.0000007834 -0.0000000076 0.0000013435 0.0015256827 0.0005295225 -0.0000814574 0.0012267222 0.0000557296 0.0003191017
1403715340.11214 -4.264898 -3.226596 0.616008 0.702412 -0.422948 0.463814 0.335572 0.0000036462 0.0000001825 -0.0000011671 0.0000007880 -0.0000000043 0.0000013477 0.0015206624 0.0005256370 -0.0000781200 0.0012264952 0.0000594638 0.0003189404
1403715340.16214 -4.265409 -3.243842 0.614480 0.705625 -0.416963 0.467811 0.330739 0.0000036610 0.0000001769 -0.0000011711 0.0000007846 0.0000000054 0.0000013429 0.0014925658 0.0004957773 -0.0000734583 0.0011957404 0.0000647261 0.0003184762
1403715340.21214 -4.256990 -3.257427 0.615312 0.708904 -0.411674 0.473296 0.322443 0.0000036739 0.0000001499 -0.0000011761 0.0000007772 0.0000000231 0.0000013366 0.0014555145 0.0004529284 -0.0000723394 0.0011469009 0.0000669759 0.0003184523
1403715340.26214 -4.241849 -3.261793 0.616713 0.711970 -0.405967 0.479936 0.312972 0.0000036891 0.0000001149 -0.0000011793 0.0000007752 0.0000000434 0.0000013284 0.0014198997 0.0004144789 -0.0000712293 0.0011053860 0.0000684368 0.0003183745
1403715340.31214 -4.228446 -3.268429 0.618618 0.715839 -0.398899 0.486690 0.302635 0.0000037075 0.0000000779 -0.0000011814 0.0000007817 0.0000000609 0.0000013275 0.0014203123 0.0004144248 -0.0000707535 0.0011072013 0.0000695028 0.0003186891
1403715340.36214 -4.219129 -3.281916 0.625691 0.719917 -0.391588 0.494109 0.290232 0.0000037212 0.0000000343 -0.0000011836 0.0000007834 0.0000000834 0.0000013158 0.0013780703 0.0003707358 -0.0000693927 0.0010611473 0.0000707621 0.0003184330
1403715340.41214 -4.203508 -3.285914 0.633706 0.724960 -0.382653 0.500219 0.278909 0.0000037333 0.0000000033 -0.0000011875 0.0000007902 0.0000000978 0.0000013132 0.0013659152 0.0003565901 -0.0000694788 0.0010457520 0.0000707354 0.0003184284
1403715340.46214 -4.192506 -3.295957 0.642560 0.730460 -0.374044 0.504438 0.268442 0.0000037406 -0.0000000203 -0.0000011972 0.0000008000 0.0000001086 0.0000013188 0.0013646851 0.0003558389 -0.0000687718 0.0010479122 0.0000717998 0.0003185821
1403715340.51214 -4.177691 -3.303680 0.651063 0.735379 -0.366473 0.507662 0.259219 0.0000037449 -0.0000000364 -0.0000012071 0.0000008007 0.0000001161 0.0000013258 0.0013561460 0.0003411132 -0.0000702018 0.0010236163 0.0000696281 0.0003185558
1403715340.56214 -4.163418 -3.311497 0.659556 0.739839 -0.361330 0.509940 0.249077 0.0000037439 -0.0000000661 -0.0000012239 0.0000008087 0.0000001301 0.0000013405 0.0013552201 0.0003393732 -0.0000700752 0.0010226972 0.0000697040 0.0003185140
1403715340.61214 -4.149963 -3.320091 0.666827 0.743145 -0.356070 0.512446 0.241556 0.0000037517 -0.0000000863 -0.0000012326 0.0000008168 0.0000001394 0.0000013480 0.0013548296 0.0003382795 -0.0000699354 0.0010236722 0.0000701465 0.0003187747
1403715340.66214 -4.136560 -3.328835 0.673529 0.745892 -0.351884 0.514330 0.235133 0.0000037595 -0.0000001043 -0.0000012414 0.0000008245 0.0000001480 0.0000013559 0.0013544151 0.0003369839 -0.0000698691 0.0010246613 0.0000705133 0.0003190419
1403715340.71214 -4.123954 -3.341472 0.678247 0.748126 -0.348604 0.515500 0.230309 0.0000037658 -0.0000001123 -0.0000012492 0.0000008198 0.0000001517 0.0000013628 0.0013536407 0.0003355928 -0.0000698924 0.0010201058 0.0000696643 0.0003189735
1403715340.76214 -4.110771 -3.351540 0.683627 0.750127 -0.346512 0.515751 0.226361 0.0000037713 -0.0000001224 -0.0000012605 0.0000008263 0.0000001567 0.0000013754 0.0013533798 0.0003341630 -0.0000697639 0.0010207697 0.0000699401 0.0003193578
1403715340.81214 -4.098822 -3.363782 0.688261 0.751516 -0.344976 0.515989 0.223541 0.0000037790 -0.0000001291 -0.0000012698 0.0000008293 0.0000001616 0.0000013841 0.0013527194 0.0003320043 -0.0000699917 0.0010204721 0.0000696469 0.0003194066
1403715340.86214 -4.087345 -3.376780 0.692617 0.751345 -0.346341 0.517190 0.219187 0.0000037868 -0.0000001572 -0.0000012758 0.0000008338 0.0000001762 0.0000013901 0.0013519717 0.0003296048 -0.0000702453 0.0010202363 0.0000693718 0.0003195111
1403715340.91214 -4.074211 -3.391188 0.696900 0.750647 -0.348587 0.518501 0.214879 0.0000037932 -0.0000001845 -0.0000012789 0.0000008217 0.0000001886 0.0000013952 0.0013502542 0.0003290898 -0.0000697120 0.0010185154 0.0000688517 0.0003196872
1403715340.96214 -4.062333 -3.405518 0.700882 0.750167 -0.350481 0.518870 0.212571 0.0000038014 -0.0000002033 -0.0000012852 0.0000008270 0.0000001980 0.0000014035 0.0013500971 0.0003269625 -0.0000696920 0.0010183161 0.0000686067 0.0003199470
1403715341.01214 -4.051547 -3.421706 0.704676 0.749518 -0.353067 0.518906 0.210481 0.0000038069 -0.0000002198 -0.0000012923 0.0000008170 0.0000002086 0.0000014117 0.0013486610 0.0003253198 -0.0000691871 0.0010174317 0.0000680646 0.0003200613
1403715341.06214 -4.041739 -3.439848 0.708525 0.748369 -0.354460 0.519239 0.211409 0.0000038247 -0.0000002227 -0.0000012925 0.0000008156 0.0000002122 0.0000014115 0.0013483514 0.0003227559 -0.0000691516 0.0010169726 0.0000676717 0.0003203633
1403715341.11214 -4.030739 -3.456993 0.713791 0.747345 -0.354163 0.519213 0.215552 0.0000038510 -0.0000002004 -0.0000012894 0.0000008038 0.0000002066 0.0000014059 0.0013477835 0.0003204534 -0.0000685475 0.0010168715 0.0000675321 0.0003206779
1403715341.16214 -4.020223 -3.475064 0.719680 0.746641 -0.352357 0.518702 0.222079 0.0000038822 -0.0000001609 -0.0000012843 0.0000007948 0.0000001913 0.0000014001 0.0013480189 0.0003182517 -0.0000679182 0.0010171965 0.0000675413 0.0003210873
1403715341.21214 -4.009339 -3.494592 0.725277 0.742959 -0.352940 0.521838 0.226120 0.0000039249 -0.0000001569 -0.0000012619 0.0000007892 0.0000001926 0.0000013729 0.0013483941 0.0003156434 -0.0000672729 0.0010165798 0.0000674845 0.0003212885
1403715341.26214 -3.998636 -3.516225 0.729810 0.739751 -0.354195 0.524029 0.229584 0.0000039601 -0.0000001548 -0.0000012463 0.0000007881 0.0000001940 0.0000013514 0.0013493135 0.0003130342 -0.0000668978 0.0010153139 0.0000669260 0.0003216222
1403715341.31214 -3.987731 -3.537870 0.732624 0.736973 -0.354699 0.525476 0.234382 0.0000039958 -0.0000001409 -0.0000012309 0.0000007864 0.0000001881 0.0000013297 0.0013504678 0.0003107242 -0.0000663713 0.0010138280 0.0000660734 0.0003210454
1403715341.36214 -3.977798 -3.557568 0.738263 0.734290 -0.354587 0.526730 0.240086 0.0000040326 -0.0000001204 -0.0000012122 0.0000007859 0.0000001784 0.0000013167 0.0013518520 0.0003083520 -0.0000658364 0.0010145274 0.0000657867 0.0003215341
1403715341.41214 -3.967915 -3.578146 0.743059 0.731734 -0.355466 0.527679 0.244467 0.0000040634 -0.0000001094 -0.0000011983 0.0000007867 0.0000001733 0.0000013018 0.0013533631 0.0003060151 -0.0000652472 0.0010142013 0.0000650676 0.0003218633
1403715341.46214 -3.958177 -3.598424 0.747682 0.731086 -0.355702 0.526142 0.249327 0.0000040836 -0.0000000826 -0.0000012002 0.0000007862 0.0000001647 0.0000012895 0.0013548332 0.0003040637 -0.0000645560 0.0010123176 0.0000640967 0.0003222626
1403715341.51214 -3.949104 -3.616893 0.752884 0.730644 -0.357207 0.524375 0.252176 0.0000040958 -0.0000000697 -0.0000012065 0.0000007872 0.0000001598 0.0000013002 0.0013565783 0.0003014482 -0.0000638533 0.0010133737 0.0000635991 0.0003227849
1403715341.56214 -3.940452 -3.634202 0.757803 0.731014 -0.356785 0.521680 0.257241 0.0000041094 -0.0000000346 -0.0000012143 0.0000007867 0.0000001469 0.0000013039 0.0013581813 0.0002991330 -0.0000630195 0.0010135035 0.0000627022 0.0003231951
1403715341.61214 -3.928194 -3.659729 0.766545 0.730406 -0.355013 0.520948 0.262844 0.0000041350 -0.0000000010 -0.0000012076 0.0000007879 0.0000001348 0.0000012902 0.0013596433 0.0002972191 -0.0000625179 0.0010128307 0.0000627037 0.0003234779
