# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1403715351.91214 -0.734854 -2.420617 0.150712 -0.765715 -0.276816 -0.549518 0.187304 0.0000007836 0.0000000899 -0.0000002310 0.0000003963 0.0000000120 0.0000007604 0.0003929023 0.0001386883 -0.0000249197 0.0003763566 -0.0000140652 0.0000714058
1403715351.96214 -0.733543 -2.389884 0.154113 -0.765483 -0.280657 -0.544871 0.195917 0.0000007883 0.0000000838 -0.0000002336 0.0000003978 0.0000000195 0.0000007654 0.0003930665 0.0001390275 -0.0000248728 0.0003772746 -0.0000142004 0.0000715479
1403715352.01214 -0.733443 -2.359327 0.158713 -0.764522 -0.285622 -0.540546 0.204294 0.0000007928 0.0000000785 -0.0000002361 0.0000003998 0.0000000270 0.0000007698 0.0003931806 0.0001393285 -0.0000248229 0.0003782817 -0.0000143349 0.0000717011
1403715352.06214 -0.733226 -2.328536 0.163853 -0.763455 -0.291136 -0.536039 0.212225 0.0000007968 0.0000000734 -0.0000002386 0.0000004023 0.0000000340 0.0000007742 0.0003931013 0.0001394892 -0.0000247418 0.0003793063 -0.0000144509 0.0000718666
1403715352.11214 -0.733693 -2.299062 0.170991 -0.761858 -0.297235 -0.532739 0.217744 0.0000008005 0.0000000710 -0.0000002408 0.0000004059 0.0000000387 0.0000007783 0.0003933586 0.0001398685 -0.0000246972 0.0003806144 -0.0000145792 0.0000720260
1403715352.16214 -0.734743 -2.270280 0.177984 -0.760339 -0.301579 -0.529798 0.224164 0.0000008056 0.0000000671 -0.0000002428 0.0000004087 0.0000000441 0.0000007813 0.0003934828 0.0001401345 -0.0000246231 0.0003819612 -0.0000146657 0.0000721758
1403715352.21214 -0.735330 -2.241557 0.184446 -0.758896 -0.304741 -0.527465 0.230194 0.0000005374 0.0000000418 -0.0000001621 0.0000004093 0.0000000555 0.0000007586 0.0003926813 0.0001404795 -0.0000243627 0.0003833770 -0.0000147083 0.0000722634
1403715352.26214 -0.735265 -2.213304 0.190915 -0.758204 -0.308112 -0.524959 0.233691 0.0000005407 0.0000000408 -0.0000001627 0.0000004121 0.0000000579 0.0000007619 0.0003928408 0.0001407650 -0.0000243072 0.0003850148 -0.0000147412 0.0000724134
1403715352.31214 -0.734361 -2.184979 0.196510 -0.758192 -0.311324 -0.521964 0.236169 0.0000005435 0.0000000400 -0.0000001628 0.0000004148 0.0000000595 0.0000007656 0.0003930147 0.0001410054 -0.0000242021 0.0003867013 -0.0000146810 0.0000725488
1403715352.36214 -0.733355 -2.157482 0.201945 -0.757712 -0.313693 -0.520228 0.238394 0.0000005470 0.0000000393 -0.0000001634 0.0000004169 0.0000000607 0.0000007683 0.0003930147 0.0001410731 -0.0000240729 0.0003883096 -0.0000145394 0.0000726754
1403715352.41214 -0.731920 -2.129416 0.204882 -0.757951 -0.313023 -0.517938 0.243451 0.0000005515 0.0000000374 -0.0000001642 0.0000004159 0.0000000634 0.0000007674 0.0003924631 0.0001406133 -0.0000238697 0.0003890194 -0.0000141407 0.0000726757
1403715352.46214 -0.729172 -2.100716 0.207897 -0.758871 -0.309790 -0.514740 0.251372 0.0000005572 0.0000000340 -0.0000001646 0.0000004171 0.0000000681 0.0000007675 0.0003923541 0.0001405124 -0.0000237187 0.0003903167 -0.0000138627 0.0000727860
1403715352.51214 -0.725193 -2.073070 0.211194 -0.758758 -0.306904 -0.513235 0.258238 0.0000005635 0.0000000308 -0.0000001655 0.0000004190 0.0000000720 0.0000007672 0.0003924088 0.0001405686 -0.0000236154 0.0003919147 -0.0000136283 0.0000729406
1403715352.56214 -0.720997 -2.048178 0.214261 -0.757675 -0.306960 -0.513540 0.260731 0.0000005689 0.0000000301 -0.0000001669 0.0000004211 0.0000000728 0.0000007673 0.0003925210 0.0001406684 -0.0000235467 0.0003935459 -0.0000133656 0.0000731033
1403715352.61214 -0.714292 -2.023669 0.216881 -0.755460 -0.310003 -0.516143 0.258409 0.0000005736 0.0000000316 -0.0000001688 0.0000004236 0.0000000697 0.0000007684 0.0003926652 0.0001407739 -0.0000234630 0.0003953091 -0.0000131175 0.0000732602
1403715352.66214 -0.707454 -2.002648 0.219007 -0.753626 -0.313089 -0.518283 0.255747 0.0000005780 0.0000000335 -0.0000001706 0.0000004255 0.0000000669 0.0000007698 0.0003927842 0.0001409542 -0.0000234189 0.0003969811 -0.0000128696 0.0000734719
1403715352.71214 -0.699810 -1.980626 0.221514 -0.751149 -0.315024 -0.521610 0.253887 0.0000005838 0.0000000350 -0.0000001728 0.0000004280 0.0000000640 0.0000007704 0.0003929763 0.0001411241 -0.0000233712 0.0003988511 -0.0000126368 0.0000736622
1403715352.76214 -0.691779 -1.959569 0.223855 -0.748069 -0.317682 -0.525904 0.250789 0.0000005896 0.0000000372 -0.0000001754 0.0000004303 0.0000000600 0.0000007697 0.0003931613 0.0001412576 -0.0000233258 0.0004000444 -0.0000124370 0.0000738063
1403715352.81214 -0.684348 -1.938679 0.225523 -0.744940 -0.319076 -0.530137 0.249419 0.0000005963 0.0000000387 -0.0000001784 0.0000004324 0.0000000572 0.0000007669 0.0003933398 0.0001414032 -0.0000232930 0.0004002312 -0.0000123017 0.0000739045
1403715352.86214 -0.676414 -1.918813 0.227190 -0.742577 -0.320778 -0.533205 0.247738 0.0000006021 0.0000000402 -0.0000001804 0.0000004349 0.0000000544 0.0000007666 0.0003935881 0.0001416467 -0.0000232673 0.0004009187 -0.0000122472 0.0000740463
1403715352.91214 -0.668942 -1.899086 0.229097 -0.741233 -0.322707 -0.535043 0.245280 0.0000006067 0.0000000421 -0.0000001819 0.0000004374 0.0000000509 0.0000007671 0.0003938632 0.0001418453 -0.0000232543 0.0004016668 -0.0000121775 0.0000741209
1403715352.96214 -0.662120 -1.877345 0.231440 -0.740521 -0.322383 -0.535752 0.246306 0.0000006123 0.0000000422 -0.0000001835 0.0000004393 0.0000000502 0.0000007667 0.0003941321 0.0001421461 -0.0000232437 0.0004019398 -0.0000121208 0.0000742110
1403715353.01214 -0.656429 -1.859987 0.233584 -0.740462 -0.320961 -0.535443 0.249000 0.0000006179 0.0000000412 -0.0000001847 0.0000004401 0.0000000507 0.0000007658 0.0003943420 0.0001426664 -0.0000231766 0.0004012321 -0.0000123183 0.0000742049
1403715353.06214 -0.651118 -1.844474 0.236255 -0.740364 -0.321152 -0.535192 0.249585 0.0000005181 0.0000000342 -0.0000001543 0.0000004409 0.0000000514 0.0000007570 0.0003941900 0.0001432463 -0.0000230701 0.0004014885 -0.0000124259 0.0000741916
1403715353.11214 -0.646070 -1.831037 0.239709 -0.740473 -0.322520 -0.534515 0.248947 0.0000005214 0.0000000347 -0.0000001542 0.0000004429 0.0000000497 0.0000007593 0.0003944631 0.0001439183 -0.0000229883 0.0004024219 -0.0000124689 0.0000742525
1403715353.16214 -0.641763 -1.818458 0.244796 -0.740887 -0.324129 -0.533256 0.248324 0.0000005243 0.0000000353 -0.0000001539 0.0000004455 0.0000000480 0.0000007619 0.0003948091 0.0001444602 -0.0000229479 0.0004039253 -0.0000122790 0.0000743467
1403715353.21214 -0.637637 -1.806919 0.252273 -0.740848 -0.325592 -0.532589 0.247956 0.0000005278 0.0000000357 -0.0000001541 0.0000004476 0.0000000462 0.0000007636 0.0003951662 0.0001450087 -0.0000228770 0.0004052185 -0.0000120194 0.0000744350
1403715353.26214 -0.634136 -1.796870 0.262922 -0.740608 -0.326962 -0.531881 0.248392 0.0000005316 0.0000000359 -0.0000001545 0.0000004495 0.0000000453 0.0000007664 0.0003954966 0.0001456885 -0.0000227635 0.0004067814 -0.0000117903 0.0000745802
1403715353.31214 -0.631471 -1.787684 0.276129 -0.740776 -0.328276 -0.530597 0.248903 0.0000005351 0.0000000361 -0.0000001544 0.0000004514 0.0000000441 0.0000007696 0.0003958180 0.0001461338 -0.0000226068 0.0004079571 -0.0000114360 0.0000747398
1403715353.36214 -0.630303 -1.783170 0.290843 -0.740964 -0.330065 -0.529078 0.249211 0.0000005382 0.0000000363 -0.0000001543 0.0000004528 0.0000000416 0.0000007704 0.0003960285 0.0001459360 -0.0000224165 0.0004061281 -0.0000108319 0.0000748975
1403715353.41214 -0.628527 -1.775766 0.303574 -0.740542 -0.332997 -0.528215 0.248392 0.0000005412 0.0000000372 -0.0000001545 0.0000004528 0.0000000378 0.0000007715 0.0003960084 0.0001452986 -0.0000222013 0.0004033478 -0.0000102588 0.0000750839
1403715353.46214 -0.626019 -1.766946 0.313344 -0.739699 -0.335428 -0.527924 0.248254 0.0000005449 0.0000000374 -0.0000001552 0.0000004543 0.0000000357 0.0000007731 0.0003961170 0.0001450831 -0.0000220149 0.0004017775 -0.0000097851 0.0000753316
1403715353.51214 -0.623867 -1.757640 0.319547 -0.739448 -0.337532 -0.526971 0.248175 0.0000005484 0.0000000377 -0.0000001555 0.0000004567 0.0000000340 0.0000007760 0.0003964401 0.0001450977 -0.0000218571 0.0004008407 -0.0000093298 0.0000756234
1403715353.56214 -0.622625 -1.750664 0.322007 -0.739021 -0.339634 -0.526452 0.247680 0.0000005518 0.0000000385 -0.0000001559 0.0000004581 0.0000000317 0.0000007785 0.0003965363 0.0001447566 -0.0000217162 0.0003991708 -0.0000089155 0.0000759273
1403715353.61214 -0.621064 -1.742869 0.320832 -0.738660 -0.341175 -0.525632 0.248377 0.0000005555 0.0000000392 -0.0000001565 0.0000004572 0.0000000300 0.0000007807 0.0003959428 0.0001435112 -0.0000216598 0.0003961668 -0.0000087679 0.0000761323
1403715353.66214 -0.619266 -1.733890 0.317349 -0.737619 -0.343392 -0.525864 0.247925 0.0000005592 0.0000000397 -0.0000001573 0.0000004579 0.0000000281 0.0000007837 0.0003955423 0.0001425056 -0.0000217043 0.0003937650 -0.0000089281 0.0000762130
1403715353.71214 -0.617402 -1.724479 0.312479 -0.736728 -0.345298 -0.525998 0.247642 0.0000005632 0.0000000406 -0.0000001582 0.0000004595 0.0000000268 0.0000007867 0.0003951209 0.0001416429 -0.0000218356 0.0003916893 -0.0000093835 0.0000761732
1403715353.76214 -0.616717 -1.716412 0.306030 -0.735776 -0.347122 -0.526066 0.247777 0.0000005674 0.0000000412 -0.0000001591 0.0000004621 0.0000000258 0.0000007898 0.0003950031 0.0001410447 -0.0000220261 0.0003899244 -0.0000099535 0.0000760571
1403715353.81214 -0.617399 -1.709331 0.298393 -0.734433 -0.349102 -0.526723 0.247587 0.0000005718 0.0000000418 -0.0000001602 0.0000004649 0.0000000243 0.0000007924 0.0003949952 0.0001405735 -0.0000222244 0.0003882941 -0.0000106036 0.0000758745
1403715353.86214 -0.618182 -1.701445 0.290958 -0.733808 -0.350231 -0.526585 0.248136 0.0000005763 0.0000000421 -0.0000001612 0.0000004674 0.0000000242 0.0000007958 0.0003948911 0.0001402702 -0.0000223218 0.0003876513 -0.0000108598 0.0000758961
1403715353.91214 -0.619855 -1.694275 0.283128 -0.732736 -0.351236 -0.526960 0.249089 0.0000005813 0.0000000422 -0.0000001623 0.0000004707 0.0000000238 0.0000007991 0.0003950777 0.0001402237 -0.0000223620 0.0003874333 -0.0000110035 0.0000759763
1403715353.96214 -0.621848 -1.686056 0.274970 -0.732662 -0.352321 -0.526094 0.249603 0.0000005855 0.0000000424 -0.0000001629 0.0000004735 0.0000000231 0.0000008030 0.0003951784 0.0001399456 -0.0000225096 0.0003866255 -0.0000114110 0.0000759596
1403715354.01214 -0.623086 -1.677173 0.266378 -0.732788 -0.353102 -0.524974 0.250486 0.0000005896 0.0000000422 -0.0000001635 0.0000004764 0.0000000228 0.0000008061 0.0003953629 0.0001399363 -0.0000225359 0.0003863060 -0.0000116525 0.0000760278
1403715354.06214 -0.626145 -1.670217 0.256260 -0.734626 -0.352653 -0.521533 0.252910 0.0000005932 0.0000000412 -0.0000001631 0.0000004789 0.0000000239 0.0000008106 0.0003956151 0.0001399831 -0.0000225418 0.0003861895 -0.0000118217 0.0000761576
1403715354.11214 -0.629477 -1.663250 0.246395 -0.736990 -0.349759 -0.517216 0.258849 0.0000005980 0.0000000387 -0.0000001631 0.0000004806 0.0000000273 0.0000008145 0.0003958461 0.0001399882 -0.0000225552 0.0003861570 -0.0000119612 0.0000763299
1403715354.16214 -0.632607 -1.656410 0.236603 -0.739270 -0.346733 -0.513047 0.264648 0.0000006028 0.0000000361 -0.0000001629 0.0000004821 0.0000000309 0.0000008180 0.0003960567 0.0001399754 -0.0000225690 0.0003861610 -0.0000121079 0.0000765334
1403715354.21214 -0.634227 -1.650637 0.226513 -0.741270 -0.344595 -0.509266 0.269112 0.0000006071 0.0000000340 -0.0000001629 0.0000004838 0.0000000332 0.0000008215 0.0003962393 0.0001399621 -0.0000225618 0.0003862241 -0.0000122578 0.0000767683
1403715354.26214 -0.636248 -1.645366 0.217292 -0.742661 -0.344296 -0.506603 0.270681 0.0000006108 0.0000000332 -0.0000001626 0.0000004860 0.0000000332 0.0000008263 0.0003965844 0.0001399537 -0.0000225671 0.0003863157 -0.0000124242 0.0000770304
1403715354.31214 -0.637457 -1.640549 0.208619 -0.742723 -0.345564 -0.505997 0.270027 0.0000006148 0.0000000337 -0.0000001631 0.0000004884 0.0000000323 0.0000008302 0.0003967499 0.0001399499 -0.0000225236 0.0003864566 -0.0000126015 0.0000773248
1403715354.36214 -0.637846 -1.636239 0.199802 -0.742738 -0.348347 -0.505732 0.266890 0.0000006178 0.0000000350 -0.0000001631 0.0000004911 0.0000000290 0.0000008355 0.0003971397 0.0001399470 -0.0000225145 0.0003866010 -0.0000127970 0.0000776565
1403715354.41214 -0.637303 -1.631872 0.191281 -0.742336 -0.351871 -0.506160 0.262536 0.0000006205 0.0000000370 -0.0000001634 0.0000004937 0.0000000245 0.0000008400 0.0003974906 0.0001399593 -0.0000225087 0.0003867339 -0.0000129902 0.0000779901
1403715354.46214 -0.636446 -1.627527 0.183116 -0.741785 -0.355142 -0.506667 0.258684 0.0000006234 0.0000000391 -0.0000001637 0.0000004970 0.0000000210 0.0000008447 0.0003977316 0.0001399850 -0.0000224922 0.0003868996 -0.0000132119 0.0000783699
1403715354.51214 -0.634791 -1.623111 0.175087 -0.740995 -0.357706 -0.507507 0.255753 0.0000006272 0.0000000407 -0.0000001642 0.0000005002 0.0000000180 0.0000008493 0.0003981248 0.0001400090 -0.0000224796 0.0003870859 -0.0000134605 0.0000788090
1403715354.56214 -0.631736 -1.617782 0.167523 -0.740590 -0.358809 -0.507902 0.254593 0.0000006317 0.0000000414 -0.0000001652 0.0000005025 0.0000000161 0.0000008528 0.0003984594 0.0001400409 -0.0000225035 0.0003872253 -0.0000136681 0.0000792096
1403715354.61214 -0.628378 -1.612383 0.162688 -0.740053 -0.358630 -0.508622 0.254970 0.0000006371 0.0000000415 -0.0000001666 0.0000005050 0.0000000149 0.0000008551 0.0003988030 0.0001401172 -0.0000225525 0.0003873844 -0.0000139013 0.0000796463
1403715354.66214 -0.625196 -1.606522 0.160308 -0.739972 -0.358530 -0.508846 0.254898 0.0000006422 0.0000000419 -0.0000001676 0.0000005079 0.0000000137 0.0000008586 0.0003992624 0.0001402152 -0.0000226020 0.0003875459 -0.0000141368 0.0000800925
1403715354.71214 -0.620756 -1.599918 0.160883 -0.739987 -0.357993 -0.508971 0.255360 0.0000006475 0.0000000420 -0.0000001687 0.0000005101 0.0000000129 0.0000008621 0.0003996737 0.0001403264 -0.0000227168 0.0003876660 -0.0000143116 0.0000804410
1403715354.76214 -0.616495 -1.592638 0.164262 -0.740016 -0.357511 -0.509195 0.255505 0.0000006528 0.0000000422 -0.0000001697 0.0000005123 0.0000000121 0.0000006798 0.0003996019 0.0001405756 -0.0000238949 0.0003876497 -0.0000141486 0.0000785472
1403715354.81214 -0.611329 -1.584861 0.170418 -0.740622 -0.356929 -0.508343 0.256258 0.0000006576 0.0000000422 -0.0000001706 0.0000005144 0.0000000124 0.0000006834 0.0003997822 0.0001407483 -0.0000241669 0.0003875650 -0.0000139952 0.0000783892
1403715354.86214 -0.606345 -1.577538 0.180482 -0.740302 -0.357069 -0.508893 0.255895 0.0000006628 0.0000000429 -0.0000001715 0.0000005176 0.0000000120 0.0000006868 0.0004001162 0.0001410594 -0.0000246238 0.0003876926 -0.0000141087 0.0000786103
1403715354.91214 -0.598636 -1.569646 0.192956 -0.740545 -0.355212 -0.508063 0.259403 0.0000006689 0.0000000420 -0.0000001725 0.0000005198 0.0000000142 0.0000006893 0.0003993542 0.0001410250 -0.0000245275 0.0003878528 -0.0000142429 0.0000788440
1403715354.96214 -0.593174 -1.562520 0.208167 -0.740367 -0.353872 -0.507601 0.262627 0.0000004774 0.0000000233 -0.0000000748 0.0000003932 0.0000000641 0.0000005975 0.0003992477 0.0001409900 -0.0000248525 0.0003875228 -0.0000138310 0.0000780934
1403715355.01214 -0.586323 -1.559660 0.227970 -0.739494 -0.352725 -0.507972 0.265892 0.0000004820 0.0000000226 -0.0000000759 0.0000003946 0.0000000648 0.0000005986 0.0003978766 0.0001406898 -0.0000243908 0.0003865464 -0.0000125987 0.0000767171
1403715355.06214 -0.578026 -1.553279 0.243228 -0.738779 -0.353369 -0.508192 0.266603 0.0000004861 0.0000000225 -0.0000000766 0.0000003973 0.0000000648 0.0000006016 0.0003975074 0.0001406521 -0.0000242205 0.0003865508 -0.0000125241 0.0000767889
1403715355.11214 -0.570075 -1.547333 0.257879 -0.737990 -0.355747 -0.507968 0.266053 0.0000004899 0.0000000229 -0.0000000771 0.0000004005 0.0000000643 0.0000006051 0.0003976188 0.0001407197 -0.0000241523 0.0003866348 -0.0000125055 0.0000770060
1403715355.16214 -0.561972 -1.542203 0.272054 -0.736372 -0.359365 -0.507305 0.266936 0.0000004935 0.0000000228 -0.0000000777 0.0000004037 0.0000000645 0.0000006076 0.0003976835 0.0001406910 -0.0000239995 0.0003865659 -0.0000123628 0.0000771840
1403715355.21214 -0.555701 -1.538123 0.285967 -0.734948 -0.363945 -0.504844 0.269311 0.0000004969 0.0000000225 -0.0000000784 0.0000004066 0.0000000654 0.0000006101 0.0003976708 0.0001405991 -0.0000237916 0.0003864701 -0.0000122140 0.0000774221
1403715355.26214 -0.547611 -1.532763 0.298623 -0.731963 -0.370173 -0.503287 0.271852 0.0000005005 0.0000000222 -0.0000000796 0.0000004110 0.0000000667 0.0000006120 0.0003976986 0.0001406087 -0.0000236060 0.0003864984 -0.0000121241 0.0000777402
1403715355.31214 -0.539936 -1.528295 0.310622 -0.728547 -0.378414 -0.500910 0.274065 0.0000005036 0.0000000220 -0.0000000806 0.0000004161 0.0000000682 0.0000006138 0.0003979591 0.0001406682 -0.0000234842 0.0003865437 -0.0000120440 0.0000781276
1403715355.36214 -0.532393 -1.523744 0.321960 -0.724553 -0.387043 -0.498247 0.277435 0.0000005068 0.0000000215 -0.0000000817 0.0000004211 0.0000000702 0.0000006145 0.0003980554 0.0001406781 -0.0000233039 0.0003865657 -0.0000119495 0.0000785096
1403715355.41214 -0.524369 -1.517697 0.333480 -0.719590 -0.395284 -0.495923 0.282846 0.0000005101 0.0000000204 -0.0000000836 0.0000004269 0.0000000730 0.0000006145 0.0003979050 0.0001406909 -0.0000229931 0.0003866412 -0.0000118461 0.0000788482
1403715355.46214 -0.515681 -1.511086 0.344641 -0.714537 -0.403364 -0.492657 0.289868 0.0000005139 0.0000000187 -0.0000000851 0.0000004328 0.0000000764 0.0000006143 0.0003979914 0.0001406994 -0.0000227567 0.0003866705 -0.0000117380 0.0000792382
1403715355.51214 -0.507018 -1.505181 0.356199 -0.708516 -0.411432 -0.490259 0.297280 0.0000005183 0.0000000170 -0.0000000870 0.0000003214 0.0000000524 0.0000005585 0.0003980361 0.0001408015 -0.0000228627 0.0003867629 -0.0000116414 0.0000789340
1403715355.56214 -0.498009 -1.499220 0.367163 -0.702625 -0.419985 -0.487273 0.304131 0.0000005226 0.0000000164 -0.0000000881 0.0000002243 0.0000000380 0.0000005551 0.0003982506 0.0001408683 -0.0000226843 0.0003868650 -0.0000115370 0.0000792340
1403715355.61214 -0.490707 -1.494671 0.377885 -0.697031 -0.428638 -0.483442 0.310967 0.0000005264 0.0000000164 -0.0000000893 0.0000002285 0.0000000446 0.0000005560 0.0003985375 0.0001409504 -0.0000224212 0.0003869307 -0.0000113937 0.0000798065
1403715355.66214 -0.483199 -1.490802 0.388006 -0.691242 -0.437664 -0.480668 0.315584 0.0000005298 0.0000000177 -0.0000000906 0.0000002328 0.0000000498 0.0000005567 0.0003987615 0.0001410497 -0.0000220635 0.0003870418 -0.0000112343 0.0000803987
1403715355.71214 -0.474621 -1.486529 0.397495 -0.686140 -0.445436 -0.478090 0.319733 0.0000005336 0.0000000188 -0.0000000919 0.0000002370 0.0000000541 0.0000005577 0.0003990945 0.0001411981 -0.0000216903 0.0003872044 -0.0000110701 0.0000810748
1403715355.76214 -0.466138 -1.482576 0.406626 -0.681823 -0.452229 -0.475906 0.322675 0.0000005374 0.0000000199 -0.0000000933 0.0000002409 0.0000000572 0.0000005588 0.0003994482 0.0001413220 -0.0000213246 0.0003872930 -0.0000109245 0.0000817421
1403715355.81214 -0.457289 -1.477684 0.415826 -0.678723 -0.458053 -0.473788 0.324111 0.0000005408 0.0000000212 -0.0000000946 0.0000002443 0.0000000591 0.0000005608 0.0003998633 0.0001414893 -0.0000209263 0.0003874367 -0.0000107804 0.0000824680
1403715355.86214 -0.448237 -1.471468 0.424831 -0.676641 -0.462716 -0.471553 0.325098 0.0000004370 0.0000000621 -0.0000000651 0.0000001827 0.0000000361 0.0000005504 0.0004000887 0.0001416037 -0.0000205822 0.0003875485 -0.0000106592 0.0000829870
1403715355.91214 -0.441257 -1.471081 0.434896 -0.674758 -0.466271 -0.470154 0.325958 0.0000004396 0.0000000629 -0.0000000661 0.0000001855 0.0000000370 0.0000005520 0.0004005955 0.0001417713 -0.0000201299 0.0003876311 -0.0000104725 0.0000837741
1403715355.96214 -0.432154 -1.465989 0.443565 -0.673228 -0.469831 -0.469391 0.325109 0.0000003717 0.0000000838 -0.0000000100 0.0000001564 0.0000000166 0.0000005074 0.0004007762 0.0001419158 -0.0000198878 0.0003877517 -0.0000103708 0.0000841656
1403715356.01214 -0.423542 -1.461268 0.452976 -0.671736 -0.472397 -0.469786 0.323903 0.0000003742 0.0000000854 -0.0000000103 0.0000001593 0.0000000160 0.0000005098 0.0004013611 0.0001421896 -0.0000192464 0.0003879909 -0.0000102592 0.0000848492
1403715356.06214 -0.414343 -1.456095 0.459998 -0.670587 -0.475251 -0.470643 0.320850 0.0000003764 0.0000000873 -0.0000000102 0.0000001623 0.0000000140 0.0000005115 0.0004019840 0.0001423944 -0.0000185459 0.0003881337 -0.0000099822 0.0000855994
1403715356.11214 -0.406601 -1.450069 0.468198 -0.669751 -0.477760 -0.472301 0.316402 0.0000003783 0.0000000895 -0.0000000101 0.0000001655 0.0000000108 0.0000005122 0.0004026788 0.0001426873 -0.0000178603 0.0003882936 -0.0000098072 0.0000863813
1403715356.16214 -0.400248 -1.444357 0.475237 -0.669419 -0.479274 -0.474194 0.311952 0.0000003805 0.0000000915 -0.0000000098 0.0000001687 0.0000000071 0.0000005130 0.0004034619 0.0001430195 -0.0000171642 0.0003884710 -0.0000094742 0.0000872763
1403715356.21214 -0.394325 -1.437700 0.481452 -0.669371 -0.479101 -0.476751 0.308405 0.0000003832 0.0000000927 -0.0000000095 0.0000001712 0.0000000035 0.0000005153 0.0004042904 0.0001433886 -0.0000163305 0.0003887714 -0.0000091427 0.0000882067
1403715356.26214 -0.390401 -1.430155 0.485542 -0.670017 -0.478073 -0.478742 0.305498 0.0000003864 0.0000000933 -0.0000000095 0.0000001734 0.0000000000 0.0000005160 0.0004050031 0.0001438045 -0.0000156602 0.0003890905 -0.0000087757 0.0000890337
1403715356.31214 -0.387257 -1.421665 0.486559 -0.671685 -0.476942 -0.479637 0.302181 0.0000003895 0.0000000934 -0.0000000090 0.0000001486 -0.0000000035 0.0000005165 0.0004054015 0.0001441374 -0.0000151001 0.0003893918 -0.0000083450 0.0000892972
1403715356.36214 -0.388781 -1.412359 0.482959 -0.674869 -0.475227 -0.478594 0.299430 0.0000003938 0.0000000927 -0.0000000085 0.0000001498 -0.0000000073 0.0000005150 0.0004050725 0.0001443747 -0.0000157647 0.0003896721 -0.0000081049 0.0000882296
1403715356.41214 -0.388677 -1.402259 0.483992 -0.678460 -0.473267 -0.476765 0.297330 0.0000003983 0.0000000917 -0.0000000078 0.0000001509 -0.0000000108 0.0000005169 0.0004049328 0.0001445792 -0.0000161724 0.0003900204 -0.0000079673 0.0000878061
1403715356.46214 -0.388336 -1.390694 0.485754 -0.682458 -0.469996 -0.474502 0.296989 0.0000004038 0.0000000895 -0.0000000073 0.0000001512 -0.0000000137 0.0000005188 0.0004041096 0.0001444612 -0.0000173820 0.0003902547 -0.0000081875 0.0000863445
1403715356.51214 -0.388243 -1.377968 0.487367 -0.687332 -0.464536 -0.470846 0.300142 0.0000004107 0.0000000852 -0.0000000072 0.0000001503 -0.0000000151 0.0000005217 0.0004038395 0.0001445040 -0.0000180094 0.0003905931 -0.0000082435 0.0000856327
1403715356.56214 -0.387923 -1.363303 0.489827 -0.690365 -0.460425 -0.468457 0.303239 0.0000004168 0.0000000818 -0.0000000076 0.0000001499 -0.0000000159 0.0000005244 0.0004023029 0.0001438157 -0.0000197830 0.0003905155 -0.0000089442 0.0000834397
1403715356.61214 -0.386721 -1.346722 0.493157 -0.692161 -0.457842 -0.466089 0.306683 0.0000004224 0.0000000793 -0.0000000082 0.0000001502 -0.0000000158 0.0000005276 0.0004015022 0.0001434118 -0.0000204078 0.0003906015 -0.0000091567 0.0000829477
1403715356.66214 -0.385844 -1.328654 0.496067 -0.692294 -0.456607 -0.464338 0.310851 0.0000004274 0.0000000774 -0.0000000090 0.0000001509 -0.0000000145 0.0000005308 0.0004011550 0.0001432230 -0.0000208460 0.0003908369 -0.0000092751 0.0000823977
1403715356.71214 -0.385307 -1.309657 0.498726 -0.691359 -0.457699 -0.462263 0.314400 0.0000004318 0.0000000768 -0.0000000099 0.0000001523 -0.0000000125 0.0000005339 0.0004007224 0.0001429350 -0.0000213687 0.0003910267 -0.0000095024 0.0000818749
1403715356.76214 -0.384710 -1.289424 0.501688 -0.689357 -0.459871 -0.460161 0.318681 0.0000004360 0.0000000767 -0.0000000110 0.0000001540 -0.0000000093 0.0000005370 0.0004007248 0.0001429534 -0.0000215030 0.0003915153 -0.0000094529 0.0000816972
1403715356.81214 -0.384173 -1.269319 0.502707 -0.686113 -0.463209 -0.458029 0.323877 0.0000004401 0.0000000770 -0.0000000123 0.0000001562 -0.0000000048 0.0000005405 0.0004007244 0.0001429678 -0.0000215593 0.0003921064 -0.0000092819 0.0000818432
1403715356.86214 -0.383631 -1.249354 0.502812 -0.682642 -0.469143 -0.454413 0.327740 0.0000004434 0.0000000785 -0.0000000134 0.0000001590 0.0000000003 0.0000005438 0.0004006561 0.0001429490 -0.0000215695 0.0003927705 -0.0000090791 0.0000819442
1403715356.91214 -0.382634 -1.228466 0.503368 -0.678785 -0.474860 -0.449890 0.333703 0.0000004471 0.0000000792 -0.0000000150 0.0000001617 0.0000000068 0.0000005470 0.0004007566 0.0001430188 -0.0000216401 0.0003935853 -0.0000089114 0.0000820548
1403715356.96214 -0.380922 -1.207282 0.505063 -0.673595 -0.480973 -0.445425 0.341368 0.0000004508 0.0000000800 -0.0000000173 0.0000001647 0.0000000151 0.0000005490 0.0004006505 0.0001429815 -0.0000216835 0.0003944463 -0.0000087485 0.0000821012
1403715357.01214 -0.378727 -1.185466 0.508411 -0.666316 -0.488721 -0.442608 0.348244 0.0000004537 0.0000000823 -0.0000000200 0.0000001692 0.0000000235 0.0000005509 0.0004006544 0.0001430340 -0.0000216756 0.0003955079 -0.0000085282 0.0000822023
